Id,SalePrice
2735,132867.3132182454
2736,141886.1086926787
2737,122606.95995796662
2738,129582.78665118065
2739,164838.92701687664
2740,128931.41986815735
2741,146082.07180318155
2742,154394.0036949768
2743,143823.92406725918
2744,163604.04253035225
2745,137683.0326918763
2746,133985.2346889496
2747,134558.36493122356
2748,122982.98220687867
2749,128454.48408398835
2750,130201.27487806063
2751,135856.0991656504
2752,198715.3365387716
2753,158817.5263786881
2754,212817.86611324968
2755,133135.64986009087
2756,93429.73344313083
2757,64480.69608679178
2758,82383.50336271965
2759,163659.72184193128
2760,127222.08266415846
2761,146946.73137063807
2762,144937.54735915395
2763,183262.5880379801
2764,151184.90000276247
2765,303468.15017568605
2766,132336.3562542416
2767,93561.34680760834
2768,124939.18433851782
2769,131297.29907046762
2770,145118.08226326387
2771,115763.64274817615
2772,116410.84367328613
2773,155522.98067424967
2774,137361.7384095243
2775,117745.35880330288
2776,128724.98842095728
2777,148523.92694132903
2778,105352.78970555912
2779,120970.0300288623
2780,99696.93860610209
2781,99517.86347964207
2782,99696.84354170953
2783,99049.7665259364
2784,130835.03269011751
2785,139202.05000623348
2786,63600.64056147804
2787,117905.6255723586
2788,77425.8496316854
2789,174262.3827097815
2790,99964.18996107498
2791,115826.48075494592
2792,61023.98137652289
2793,153896.77992391918
2794,101803.05833443462
2795,117954.42321968492
2796,104710.73382684235
2797,181523.56992387626
2798,117837.83770238419
2799,112105.57708112696
2800,61045.603291626096
2801,107533.19250674348
2802,124133.89159443788
2803,151127.76347112257
2804,125205.97167790393
2805,94240.45129002769
2806,77695.62397360589
2807,166114.30278613826
2808,160772.00892164547
2809,135062.88916504936
2810,133721.63926809124
2811,161265.12104413746
2812,156773.90076186336
2813,147333.6840504148
2814,146612.5991530536
2815,105163.65859684395
2816,251583.93828851255
2817,148962.24807823356
2818,135658.69951827425
2819,170814.94544704145
2820,136843.03917442154
2821,102250.00655625793
2822,200190.30764126295
2823,294211.70641337306
2824,174260.12759097197
2825,134932.83640230424
2826,126212.96514056266
2827,130289.97305493237
2828,206787.51969555244
2829,216113.81607266903
2830,215139.8358174134
2831,171809.58273470204
2832,235746.9825319156
2833,277594.80239662796
2834,208802.4055991359
2835,219295.3136535161
2836,183921.16823566984
2837,151967.56449951156
2838,143158.6710554116
2839,171797.88178930807
2840,201855.78100961738
2841,205473.76421209646
2842,227565.84283672282
2843,154226.6273068852
2844,167258.45473773545
2845,122060.77609616297
2846,212303.75974347172
2847,203914.55091549602
2848,215929.98207606602
2849,200377.54883400258
2850,281166.7421947712
2851,214941.25715475564
2852,227641.11395895516
2853,236607.8319439448
2854,142948.9535060824
2855,196990.74091635135
2856,198616.87065273468
2857,184561.44016808562
2858,192746.22941655407
2859,119902.48741335672
2860,127776.86213288386
2861,118382.6382926232
2862,180590.6918175036
2863,120825.03756766763
2864,223544.37997898995
2865,135938.96974530892
2866,130926.76205851634
2867,97134.01017644974
2868,98117.06150856712
2869,108867.69569747681
2870,123711.10889125237
2871,82244.72702989694
2872,51716.48848034861
2873,97239.09620078321
2874,139440.2320828006
2875,113494.04769763834
2876,156716.04154949382
2877,142509.69609196158
2878,174399.1460846399
2879,138264.00218065412
2880,103965.77286788549
2881,156980.26484404533
2882,172635.8894726048
2883,196115.17186398397
2884,184024.52662786088
2885,192527.4150985375
2886,226808.08594751748
2887,92822.81473826343
2888,138637.1381550619
2889,51949.28543960603
2890,76475.36575683394
2891,131527.87885126972
2892,52045.32181705575
2893,91982.05032024597
2894,51095.36190436792
2895,316362.3579489472
2896,286589.60974490875
2897,207853.66225794074
2898,141757.69398069504
2899,204454.8396886658
2900,164044.35497792606
2901,190597.9975339966
2902,178002.04050208555
2903,323930.15786421933
2904,339194.40611725295
2905,92045.58496664159
2906,207739.9770341645
2907,112052.54824093326
2908,135053.19135068887
2909,133724.65571769347
2910,79663.3291340283
2911,79543.07501932752
2912,140413.16355571288
2913,85487.840090579
2914,72746.55951348416
2915,79330.52091509338
2916,80129.05630743073
2917,163441.63437210408
2918,111603.99937078654
2919,214425.42092247008
